order_id,customer_id,order_date,status,total_amount
3738,575,2025-08-23,pending,2089.5
3739,969,2025-06-20,cancelled,245.64
3740,588,2025-08-27,cancelled,987.62
3741,699,2025-07-14,pending,2308.96
3742,833,2025-07-27,pending,3699.5899999999997
3743,202,2025-08-11,completed,3896.21
3744,511,2025-07-04,completed,6474.46
3745,432,2025-08-01,completed,2503.01
3746,464,2025-08-21,completed,6569.679999999999
3747,335,2025-06-21,cancelled,2848.0299999999997
3748,243,2025-07-18,cancelled,354.85
3749,292,2025-09-03,completed,8641.66
3750,803,2025-06-15,cancelled,1889.2
3751,934,2025-09-05,pending,1332.55
3752,135,2025-07-31,pending,5072.09
3753,918,2025-09-01,cancelled,2301.1600000000003
3754,41,2025-06-30,pending,4614.9400000000005
3755,17,2025-06-15,completed,5043.58
3756,98,2025-07-07,pending,3532.96
3757,282,2025-07-29,pending,4786.52
3758,410,2025-07-23,completed,4769.74
3759,794,2025-06-26,pending,4718.17
3760,628,2025-07-04,completed,2878.05
3761,306,2025-07-17,cancelled,2778.6900000000005
3762,506,2025-07-09,cancelled,3373.45
3763,864,2025-08-21,pending,4917.210000000001
3764,106,2025-06-18,completed,1031.14
3765,49,2025-08-08,completed,1192.56
3766,108,2025-08-19,pending,5216.37
3767,742,2025-06-09,pending,2422.1000000000004
3768,175,2025-08-08,completed,2624.48
3769,742,2025-08-12,pending,3359.4900000000002
3770,6,2025-06-29,cancelled,3803.34
3771,266,2025-08-30,completed,5295.04
3772,50,2025-08-22,pending,1011.88
3773,271,2025-08-27,pending,4996.55
3774,628,2025-06-09,pending,1463.82
3775,716,2025-08-02,completed,5758.03
3776,598,2025-08-19,pending,3247.46
3777,130,2025-08-21,pending,3209.26
3778,772,2025-08-18,cancelled,1845.6599999999999
3779,653,2025-07-15,pending,6481.84
3780,126,2025-06-12,cancelled,2231.25
3781,247,2025-06-30,cancelled,3312.25
3782,678,2025-07-06,pending,394.58
3783,330,2025-08-01,cancelled,389.87
3784,232,2025-07-06,completed,3604.7200000000003
3785,785,2025-08-03,pending,1595.84
3786,362,2025-08-26,cancelled,1225.3799999999999
3787,676,2025-08-05,cancelled,3486.62
3788,712,2025-08-10,completed,835.06
3789,996,2025-08-27,pending,5062.07
3790,218,2025-08-29,completed,5128.69
3791,222,2025-06-12,pending,3326.7599999999998
3792,193,2025-07-18,pending,2709.26
3793,349,2025-08-23,completed,7143.8099999999995
3794,780,2025-06-22,cancelled,2917.2200000000003
3795,880,2025-07-02,pending,4813.67
3796,726,2025-07-28,pending,3375.95
3797,158,2025-06-14,cancelled,5058.95
3798,937,2025-08-23,completed,1589.25
3799,939,2025-08-08,pending,3806.2700000000004
3800,999,2025-07-18,pending,1961.1599999999999
3801,526,2025-06-18,completed,5884.74
3802,193,2025-07-16,completed,4259.8
3803,434,2025-08-01,completed,4394.08
3804,315,2025-06-10,cancelled,3029.58
3805,105,2025-06-15,completed,189.24
3806,898,2025-07-08,completed,581.57
3807,247,2025-08-22,completed,1257.78
3808,192,2025-07-09,pending,2460.95
3809,488,2025-09-02,cancelled,4103.88
3810,464,2025-06-30,pending,1678.08
3811,122,2025-08-03,cancelled,1409.24
3812,363,2025-08-26,pending,1562.4900000000002
3813,155,2025-08-09,pending,4037.6900000000005
3814,442,2025-07-03,cancelled,3415.6800000000003
3815,55,2025-07-25,pending,1191.66
3816,379,2025-08-02,completed,1680.38
3817,665,2025-08-30,pending,1387.06
3818,199,2025-07-13,pending,2974.5299999999997
3819,413,2025-08-12,completed,2220.0299999999997
3820,283,2025-06-21,cancelled,779.74
3821,506,2025-06-20,cancelled,4874.219999999999
3822,112,2025-07-12,cancelled,5639.85
3823,662,2025-08-30,completed,2221.42
3824,225,2025-08-22,completed,708.9
3825,917,2025-08-30,completed,6432.470000000001
3826,273,2025-06-24,completed,804.9100000000001
3827,545,2025-08-28,completed,3724.28
3828,232,2025-08-01,cancelled,2181.8
3829,734,2025-06-08,pending,3679.7200000000003
3830,403,2025-07-17,completed,63.08
3831,752,2025-08-08,cancelled,2919.38
3832,508,2025-08-02,completed,4142.4
3833,805,2025-08-15,completed,3366.66
3834,653,2025-07-23,pending,2187.9
3835,295,2025-06-21,cancelled,195.23
3836,97,2025-09-05,completed,2220.0299999999997
3837,930,2025-07-03,cancelled,2853.4800000000005
3838,489,2025-06-18,cancelled,754.99
3839,874,2025-07-28,cancelled,195.23
3840,175,2025-08-06,pending,3817.85
3841,72,2025-06-10,completed,7057.969999999999
3842,341,2025-08-13,pending,2635.73
3843,986,2025-08-18,completed,1866.0500000000002
3844,486,2025-06-12,pending,10164.9
3845,22,2025-07-25,completed,1878.41
3846,903,2025-08-03,completed,690.79
3847,696,2025-08-15,completed,762.3700000000001
3848,361,2025-06-21,pending,4639.5599999999995
3849,2,2025-06-23,pending,6365.370000000001
3850,484,2025-08-05,completed,4910.37
3851,839,2025-08-31,completed,2366.4
3852,697,2025-06-25,pending,1183.74
3853,538,2025-08-07,cancelled,2496.56
3854,774,2025-08-15,completed,3193.26
3855,103,2025-08-24,pending,7134.5199999999995
3856,464,2025-07-25,pending,4269.57
3857,559,2025-07-23,pending,97.08
3858,499,2025-06-13,pending,2145.7
3859,470,2025-07-21,completed,3308.2799999999997
3860,309,2025-07-22,cancelled,2850.11
3861,913,2025-07-25,cancelled,1192.56
3862,878,2025-06-13,cancelled,2992.2900000000004
3863,116,2025-07-06,pending,3042.9000000000005
3864,532,2025-06-10,cancelled,4097.03
3865,22,2025-06-16,completed,4079.0200000000004
3866,877,2025-07-15,completed,5643.630000000001
3867,146,2025-06-13,pending,4074.4199999999996
3868,32,2025-07-04,completed,1288.14
3869,759,2025-06-24,cancelled,539.95
3870,369,2025-07-12,completed,2639.3599999999997
3871,199,2025-08-25,pending,2662.06
3872,111,2025-06-16,pending,4832.4
3873,696,2025-06-17,cancelled,4249.79
3874,982,2025-07-10,cancelled,1347.1799999999998
3875,272,2025-08-14,cancelled,1202.71
3876,910,2025-07-23,pending,2602.98
3877,604,2025-07-17,pending,2135.69
3878,317,2025-08-01,completed,1534.65
3879,594,2025-08-31,cancelled,2072.37
3880,352,2025-06-08,cancelled,4330.17
3881,444,2025-08-21,pending,76.5
3882,992,2025-06-25,pending,4573.06
3883,113,2025-07-31,completed,4848.28
3884,950,2025-07-04,cancelled,2874.9700000000003
3885,478,2025-08-18,cancelled,5783.81
3886,536,2025-08-17,pending,2936.4
3887,572,2025-06-18,cancelled,2602.31
3888,311,2025-08-16,pending,3446.9800000000005
3889,67,2025-07-31,pending,4548.54
3890,465,2025-09-04,completed,2865.46
3891,290,2025-08-09,cancelled,1952.6299999999999
3892,55,2025-08-21,pending,884.3
3893,6,2025-07-28,pending,1531.63
3894,677,2025-07-22,completed,6420.0700000000015
3895,258,2025-08-30,completed,7043.740000000001
3896,900,2025-07-23,pending,6921.080000000001
3897,682,2025-07-03,cancelled,2990.2799999999997
3898,977,2025-08-17,completed,2357.8199999999997
3899,147,2025-08-02,cancelled,5313.04
3900,443,2025-08-11,cancelled,3497.7
3901,298,2025-08-26,completed,1064.88
3902,485,2025-09-01,pending,887.56
3903,832,2025-08-05,cancelled,1649.5400000000002
3904,396,2025-06-16,pending,3024.5299999999997
3905,991,2025-07-16,completed,2721.48
3906,943,2025-08-03,pending,3376.09
3907,319,2025-06-21,completed,344.67
3908,447,2025-06-25,cancelled,2195.81
3909,824,2025-07-26,cancelled,2786.0
3910,700,2025-08-19,completed,53.85
3911,139,2025-08-04,pending,797.92
3912,205,2025-06-27,pending,3530.55
3913,88,2025-07-28,pending,7551.6
3914,950,2025-06-25,cancelled,2690.89
3915,559,2025-07-08,completed,3196.31
3916,802,2025-07-19,pending,2882.1900000000005
3917,142,2025-08-24,cancelled,124.91
3918,711,2025-07-11,pending,397.22
3919,958,2025-07-03,cancelled,2106.21
3920,480,2025-07-22,pending,5158.300000000001
3921,478,2025-07-13,pending,4637.48
3922,473,2025-07-15,completed,122.82
3923,28,2025-06-26,pending,1620.02
3924,774,2025-08-25,completed,4226.669999999999
3925,929,2025-06-19,pending,4267.22
3926,595,2025-08-05,cancelled,3671.0700000000006
3927,131,2025-07-20,cancelled,1292.8500000000001
3928,922,2025-06-28,cancelled,3318.02
3929,55,2025-07-30,pending,1255.6399999999999
3930,413,2025-08-20,cancelled,4296.62
3931,474,2025-09-05,cancelled,1182.68
3932,860,2025-07-09,completed,1779.99
3933,57,2025-08-26,pending,2574.0600000000004
3934,110,2025-06-14,pending,1096.42
3935,100,2025-06-21,pending,858.22
3936,494,2025-06-25,cancelled,3396.6800000000003
3937,886,2025-07-25,completed,2314.8799999999997
3938,759,2025-08-21,cancelled,3681.52
3939,524,2025-06-11,cancelled,1476.14
3940,719,2025-08-30,completed,3186.37
3941,148,2025-07-01,cancelled,3122.64
3942,140,2025-07-04,completed,4283.99
3943,656,2025-06-11,completed,1673.56
3944,644,2025-07-29,pending,2243.58
3945,825,2025-09-05,pending,960.1500000000001
3946,705,2025-06-18,completed,4212.77
3947,69,2025-08-22,completed,2606.0
3948,619,2025-08-17,completed,1825.0
3949,100,2025-07-01,completed,3465.09
3950,107,2025-08-10,pending,1613.44
3951,853,2025-09-02,cancelled,5907.94
3952,401,2025-07-11,completed,5189.23
3953,308,2025-08-21,pending,1128.5
3954,189,2025-07-06,completed,1638.8200000000002
3955,267,2025-06-28,cancelled,5112.62
3956,450,2025-06-10,cancelled,3093.38
3957,127,2025-06-19,pending,704.62
3958,652,2025-08-18,completed,1285.96
3959,146,2025-08-13,cancelled,1773.36
3960,247,2025-06-13,completed,5861.540000000001
3961,760,2025-07-02,cancelled,3005.42
3962,206,2025-06-28,pending,3258.34
3963,297,2025-07-06,pending,5582.85
3964,103,2025-06-12,cancelled,7414.82
3965,377,2025-07-04,cancelled,5775.96
3966,401,2025-08-01,pending,3772.79
3967,820,2025-06-08,completed,3955.95
3968,427,2025-07-08,pending,4368.03
3969,29,2025-08-18,pending,4642.45
3970,124,2025-07-09,cancelled,3092.3100000000004
3971,12,2025-07-18,cancelled,1040.56
3972,35,2025-07-29,cancelled,1245.1200000000001
3973,915,2025-06-14,cancelled,2009.6399999999999
3974,456,2025-06-18,completed,1581.8400000000001
3975,986,2025-07-22,completed,960.1500000000001
3976,904,2025-07-08,cancelled,3204.24
3977,284,2025-07-09,completed,1473.25
3978,367,2025-08-16,cancelled,1051.8
3979,216,2025-07-03,pending,1819.54
3980,400,2025-06-30,cancelled,2670.8900000000003
3981,179,2025-08-28,cancelled,3758.21
3982,361,2025-08-17,cancelled,1051.8
3983,348,2025-06-25,pending,6596.58
3984,286,2025-08-19,cancelled,1988.81
3985,946,2025-07-29,pending,2524.37
3986,939,2025-08-28,cancelled,2192.52
3987,386,2025-07-06,pending,2628.6099999999997
3988,675,2025-06-20,completed,5065.7300000000005
3989,726,2025-06-24,cancelled,525.9
3990,539,2025-06-13,pending,968.38
3991,715,2025-08-20,pending,4072.4399999999996
3992,979,2025-06-22,cancelled,2795.4700000000003
3993,599,2025-07-23,cancelled,3303.3
3994,70,2025-07-16,completed,1192.56
3995,873,2025-09-02,cancelled,2863.8500000000004
3996,238,2025-08-16,completed,1204.1200000000001
3997,109,2025-06-12,pending,2123.23
3998,488,2025-06-11,pending,2077.88
3999,791,2025-08-07,cancelled,1600.79
4000,108,2025-08-06,completed,987.62
4001,774,2025-07-18,pending,6565.740000000001
4002,64,2025-08-28,cancelled,1191.66
4003,118,2025-08-04,completed,2173.9799999999996
4004,453,2025-08-27,pending,706.7800000000001
4005,647,2025-06-20,completed,3125.14
4006,329,2025-08-14,completed,2892.57
4007,461,2025-06-08,pending,1692.9899999999998
4008,653,2025-08-19,cancelled,5882.85
4009,205,2025-06-26,completed,282.1
4010,503,2025-08-04,pending,3077.73
4011,293,2025-06-11,completed,368.46
4012,760,2025-08-11,completed,2315.58
4013,834,2025-07-12,cancelled,1927.34
4014,89,2025-08-12,cancelled,709.7
4015,645,2025-09-02,cancelled,5870.549999999999
4016,209,2025-08-24,completed,64.72
4017,915,2025-08-19,completed,5778.46
4018,793,2025-07-21,pending,2885.45
4019,560,2025-06-25,completed,4841.64
4020,190,2025-07-24,cancelled,5995.110000000001
4021,541,2025-06-15,pending,2793.23
4022,853,2025-08-12,completed,2764.59
4023,848,2025-06-24,pending,4047.3399999999997
4024,361,2025-07-03,pending,3199.12
4025,922,2025-06-18,cancelled,525.9
4026,821,2025-08-19,completed,3805.55
4027,438,2025-07-11,cancelled,3525.2299999999996
4028,895,2025-07-19,completed,682.3800000000001
4029,81,2025-06-25,completed,32.36
4030,306,2025-07-01,completed,1081.05
4031,511,2025-08-21,completed,846.3000000000001
4032,616,2025-08-30,cancelled,2609.39
4033,24,2025-07-25,completed,3691.87
4034,945,2025-07-30,pending,1544.65
4035,721,2025-07-18,pending,5277.389999999999
4036,894,2025-08-28,completed,644.07
4037,77,2025-07-31,cancelled,5438.27
4038,248,2025-06-24,cancelled,5196.41
4039,513,2025-06-19,pending,4513.5
4040,634,2025-07-16,completed,6200.83
4041,715,2025-06-28,completed,4000.14
4042,483,2025-06-23,pending,979.52
4043,31,2025-06-14,completed,830.08
4044,432,2025-07-24,pending,5375.630000000001
4045,343,2025-08-11,completed,4159.62
4046,210,2025-08-19,cancelled,390.18
4047,947,2025-07-25,cancelled,7003.16
4048,242,2025-08-29,pending,1925.3999999999999
4049,825,2025-08-27,cancelled,453.26
4050,720,2025-06-19,completed,4045.3199999999997
4051,73,2025-07-23,pending,2047.39
4052,758,2025-06-21,cancelled,569.82
4053,909,2025-08-26,cancelled,4225.299999999999
4054,970,2025-07-06,completed,3837.6899999999996
4055,741,2025-08-02,completed,8626.76
4056,37,2025-08-23,pending,3239.5099999999998
4057,231,2025-07-03,cancelled,1381.58
4058,442,2025-07-23,pending,1753.27
4059,801,2025-07-29,completed,4256.47
4060,954,2025-09-03,completed,1177.6799999999998
4061,793,2025-09-02,completed,2089.89
4062,623,2025-06-29,pending,1260.75
4063,701,2025-06-10,cancelled,1283.6
4064,566,2025-09-03,pending,1672.91
4065,397,2025-08-30,pending,3374.67
4066,129,2025-06-08,pending,4614.59
4067,438,2025-06-08,cancelled,4241.69
4068,119,2025-08-19,pending,3156.5099999999998
4069,919,2025-08-21,cancelled,32.36
4070,361,2025-07-20,completed,532.44
4071,448,2025-07-24,completed,3810.9
4072,238,2025-08-06,completed,1678.08
4073,11,2025-06-22,completed,5600.95
4074,766,2025-07-15,cancelled,2962.6099999999997
4075,47,2025-06-25,completed,542.4000000000001
4076,833,2025-08-05,completed,5294.44
4077,59,2025-08-27,completed,4281.48
4078,185,2025-07-11,pending,4030.54
4079,322,2025-08-31,pending,797.46
4080,671,2025-06-20,completed,1888.87
4081,133,2025-07-30,cancelled,189.24
4082,491,2025-07-17,cancelled,3877.2200000000003
4083,673,2025-08-21,completed,7668.719999999999
4084,257,2025-08-27,cancelled,3474.0
4085,507,2025-08-10,cancelled,3142.55
4086,920,2025-07-22,completed,919.5
4087,731,2025-07-11,pending,1149.5599999999997
4088,799,2025-07-21,cancelled,4727.85
4089,890,2025-07-30,cancelled,1784.93
4090,540,2025-08-05,pending,1343.94
4091,715,2025-07-27,cancelled,3945.4500000000003
4092,107,2025-07-03,completed,7529.589999999999
4093,923,2025-07-23,pending,4018.5799999999995
4094,498,2025-06-18,pending,5601.890000000001
4095,209,2025-08-26,completed,1540.32
4096,237,2025-07-01,pending,1513.3
4097,216,2025-06-27,completed,2913.9300000000003
4098,743,2025-07-20,completed,189.24
4099,241,2025-09-01,cancelled,2237.5
4100,666,2025-07-11,pending,793.1
4101,22,2025-08-22,pending,1403.23
4102,277,2025-09-01,pending,1954.8200000000002
4103,394,2025-06-22,pending,3413.91
4104,62,2025-08-26,pending,4540.32
4105,394,2025-06-19,pending,2897.18
4106,884,2025-09-03,pending,2708.89
4107,455,2025-07-18,completed,4924.37
4108,211,2025-08-08,pending,3496.92
4109,676,2025-08-13,pending,3700.09
4110,54,2025-06-29,cancelled,3664.47
4111,33,2025-07-28,cancelled,870.45
4112,960,2025-07-23,completed,2588.4700000000003
4113,773,2025-06-20,pending,926.39
4114,830,2025-08-03,cancelled,1713.1200000000001
4115,776,2025-08-09,completed,525.9
4116,744,2025-07-24,cancelled,2727.05
4117,887,2025-07-12,pending,3142.1600000000003
4118,827,2025-08-29,completed,3154.4799999999996
4119,398,2025-06-27,cancelled,1565.86
4120,295,2025-06-11,cancelled,444.96000000000004
4121,435,2025-07-08,cancelled,596.28
4122,788,2025-06-25,cancelled,5187.74
4123,167,2025-08-03,pending,361.6
4124,764,2025-07-08,completed,2723.48
4125,930,2025-08-20,completed,4217.06
4126,819,2025-08-01,cancelled,415.04
4127,88,2025-08-01,completed,2900.8500000000004
4128,303,2025-06-28,pending,2050.4300000000003
4129,405,2025-06-24,completed,4080.96
4130,281,2025-06-19,pending,2185.16
4131,676,2025-08-02,pending,3440.39
4132,830,2025-06-14,cancelled,187.54
4133,128,2025-09-04,pending,723.15
4134,677,2025-06-25,pending,696.5
4135,868,2025-08-03,completed,941.1299999999999
4136,474,2025-07-11,completed,2083.21
4137,10,2025-07-11,pending,1455.7399999999998
4138,990,2025-09-01,pending,2632.9
4139,654,2025-07-06,cancelled,489.76
4140,419,2025-08-09,completed,4285.84
4141,962,2025-06-23,completed,511.55
4142,919,2025-08-01,cancelled,4533.219999999999
4143,322,2025-06-27,completed,2790.8
4144,185,2025-07-11,pending,2203.63
4145,266,2025-08-01,pending,2864.7
4146,233,2025-08-20,cancelled,5237.34
4147,151,2025-08-14,cancelled,1935.91
4148,51,2025-06-14,completed,781.12
4149,671,2025-08-22,completed,3660.39
4150,701,2025-08-13,cancelled,3061.5
4151,594,2025-07-11,pending,680.37
4152,567,2025-08-31,cancelled,1562.4900000000002
4153,63,2025-08-07,cancelled,5134.88
4154,999,2025-08-03,pending,3188.9399999999996
4155,695,2025-09-03,pending,1305.2
4156,736,2025-06-28,completed,4698.530000000001
4157,241,2025-06-21,pending,573.63
4158,80,2025-08-23,cancelled,2505.34
4159,116,2025-07-11,cancelled,5778.02
4160,243,2025-08-27,completed,2002.73
4161,585,2025-07-26,pending,3162.2200000000003
4162,426,2025-06-10,completed,2300.27
4163,437,2025-06-15,pending,4951.24
4164,26,2025-08-18,pending,4000.37
4165,808,2025-06-20,pending,4332.43
4166,999,2025-07-25,pending,2114.13
4167,384,2025-06-14,pending,5053.7
4168,637,2025-07-30,completed,2586.83
4169,378,2025-08-16,completed,1729.0
4170,953,2025-07-30,completed,382.42
4171,27,2025-06-22,completed,3262.8800000000006
4172,217,2025-06-20,pending,1378.83
4173,733,2025-07-02,cancelled,495.83000000000004
4174,803,2025-07-02,cancelled,4531.93
4175,963,2025-07-23,completed,1644.63
4176,851,2025-07-19,cancelled,1765.31
4177,673,2025-09-01,cancelled,789.16
4178,391,2025-08-17,cancelled,5313.5
4179,979,2025-08-26,completed,2832.46
4180,579,2025-08-08,cancelled,2695.6
4181,646,2025-06-24,cancelled,2282.83
4182,552,2025-07-14,cancelled,2901.42
4183,868,2025-08-21,cancelled,3110.1400000000003
4184,622,2025-08-30,pending,2834.8900000000003
4185,538,2025-06-13,cancelled,3573.3999999999996
4186,325,2025-07-11,pending,394.58
4187,857,2025-08-12,cancelled,1524.13
4188,933,2025-07-30,completed,4471.469999999999
4189,249,2025-07-25,pending,2135.76
4190,467,2025-08-07,pending,789.5
4191,710,2025-08-22,completed,1163.14
4192,751,2025-07-11,pending,2655.06
4193,82,2025-07-21,pending,1733.36
4194,518,2025-06-26,completed,3498.64
4195,670,2025-07-21,pending,5663.39
4196,236,2025-06-20,pending,2207.6400000000003
4197,236,2025-07-14,cancelled,3955.58
4198,948,2025-08-20,cancelled,3405.42
4199,796,2025-08-05,pending,3617.66
4200,599,2025-06-11,cancelled,382.42
4201,621,2025-08-19,pending,3282.71
4202,350,2025-07-31,pending,2443.6200000000003
4203,84,2025-08-21,pending,1799.7
4204,518,2025-07-14,completed,6488.700000000001
4205,507,2025-06-24,cancelled,2141.9300000000003
4206,922,2025-08-11,completed,1399.1100000000001
4207,16,2025-07-09,completed,1676.95
4208,429,2025-08-21,pending,2319.47
4209,729,2025-06-27,pending,3363.3300000000004
4210,130,2025-08-24,completed,3241.3099999999995
4211,25,2025-07-12,cancelled,2705.76
4212,75,2025-08-15,completed,1041.66
4213,888,2025-07-02,cancelled,5781.84
4214,926,2025-07-18,pending,2351.9900000000002
4215,131,2025-07-22,pending,2217.9799999999996
4216,571,2025-06-08,completed,1983.09
4217,122,2025-07-30,pending,4284.9400000000005
4218,606,2025-07-24,cancelled,2154.8999999999996
4219,111,2025-06-19,cancelled,493.81
4220,76,2025-08-31,cancelled,3076.07
4221,973,2025-07-22,pending,5803.7
4222,646,2025-07-15,pending,5777.42
4223,297,2025-07-12,pending,2662.93
4224,138,2025-06-08,cancelled,4519.53
4225,742,2025-08-13,cancelled,2690.64
4226,86,2025-07-02,completed,511.55
4227,608,2025-09-05,cancelled,8419.32
4228,691,2025-07-20,cancelled,2466.95
4229,389,2025-07-09,pending,2806.0200000000004
4230,181,2025-07-11,cancelled,967.14
4231,287,2025-06-22,completed,2895.44
4232,305,2025-08-07,pending,1218.97
4233,50,2025-07-24,cancelled,2100.75
4234,919,2025-07-01,cancelled,1155.47
4235,521,2025-06-23,pending,2580.31
4236,331,2025-07-31,pending,3110.94
4237,776,2025-07-27,completed,564.2
4238,43,2025-08-18,cancelled,835.86
4239,441,2025-08-10,cancelled,3510.33
4240,589,2025-08-01,cancelled,213.73
4241,102,2025-07-27,pending,1234.6599999999999
4242,170,2025-07-31,completed,3808.15
4243,281,2025-07-31,pending,2533.16
4244,230,2025-07-11,completed,1353.8000000000002
4245,962,2025-07-31,pending,3584.75
4246,772,2025-06-20,completed,2557.0099999999998
4247,683,2025-08-07,pending,1350.6100000000001
4248,99,2025-08-18,completed,3195.23
4249,859,2025-06-27,cancelled,2628.96
4250,29,2025-08-15,cancelled,7016.639999999999
4251,983,2025-08-31,cancelled,1021.2900000000001
4252,819,2025-06-29,completed,1990.4199999999998
4253,501,2025-09-05,completed,506.22
4254,209,2025-07-20,pending,390.46
4255,437,2025-06-24,cancelled,1353.37
4256,534,2025-07-11,completed,3278.05
4257,303,2025-07-09,completed,3061.67
4258,456,2025-08-21,pending,1220.72
4259,270,2025-07-04,completed,390.18
4260,286,2025-08-19,cancelled,690.79
4261,120,2025-06-12,pending,7618.049999999999
4262,763,2025-08-26,completed,6397.63
4263,335,2025-08-27,completed,512.69
4264,344,2025-07-03,pending,494.62
4265,646,2025-07-09,cancelled,1046.83
4266,689,2025-07-02,completed,2719.8900000000003
4267,323,2025-06-09,completed,487.94
4268,103,2025-07-12,cancelled,4216.6
4269,326,2025-07-01,completed,2254.04
4270,677,2025-06-26,cancelled,3668.21
4271,972,2025-09-01,cancelled,3261.79
4272,9,2025-06-17,completed,1031.14
4273,601,2025-08-19,pending,961.4200000000001
4274,690,2025-08-08,completed,5516.610000000001
4275,482,2025-08-03,completed,3636.73
4276,834,2025-07-05,completed,5748.74
4277,290,2025-07-04,completed,3702.33
4278,651,2025-08-11,completed,548.21
4279,878,2025-07-01,cancelled,1608.2600000000002
4280,4,2025-08-09,pending,2892.57
4281,503,2025-08-28,cancelled,5321.1
4282,214,2025-06-19,cancelled,1966.31
4283,40,2025-08-14,pending,2939.76
4284,270,2025-06-09,cancelled,2746.2300000000005
4285,647,2025-07-19,cancelled,1127.63
4286,654,2025-08-06,pending,5626.079999999999
4287,544,2025-07-06,cancelled,4599.2
4288,899,2025-08-13,pending,3158.75
4289,897,2025-08-07,pending,2251.05
4290,497,2025-06-12,pending,2043.23
4291,402,2025-06-17,cancelled,3641.51
4292,557,2025-07-22,pending,3914.0099999999998
4293,99,2025-07-30,completed,3148.02
4294,987,2025-08-22,pending,7146.5599999999995
4295,993,2025-07-14,pending,3905.5299999999997
4296,254,2025-07-26,cancelled,1393.0
4297,119,2025-07-13,completed,4210.58
4298,980,2025-07-08,pending,4544.82
4299,117,2025-06-13,pending,5197.48
4300,408,2025-06-08,cancelled,3062.82
4301,793,2025-08-20,pending,779.74
4302,616,2025-07-05,pending,5681.5599999999995
4303,241,2025-06-10,completed,2998.34
4304,275,2025-07-30,cancelled,3064.6499999999996
4305,912,2025-08-09,pending,1084.9699999999998
4306,576,2025-08-29,pending,4980.11
4307,692,2025-08-03,pending,1618.87
4308,401,2025-07-15,pending,6850.78
4309,409,2025-07-13,pending,909.33
4310,275,2025-08-30,pending,1965.8700000000001
4311,348,2025-08-08,cancelled,2041.1100000000001
4312,316,2025-08-31,pending,2170.53
4313,227,2025-07-15,cancelled,5221.91
4314,549,2025-08-15,completed,548.21
4315,113,2025-06-17,cancelled,8253.029999999999
4316,338,2025-06-19,completed,489.76
4317,553,2025-06-20,completed,515.57
4318,822,2025-09-03,pending,4923.04
4319,800,2025-08-25,cancelled,943.1700000000001
4320,935,2025-07-25,pending,4420.03
4321,65,2025-06-27,cancelled,379.18
4322,532,2025-08-30,completed,3517.29
4323,549,2025-07-21,completed,1063.75
4324,859,2025-08-16,cancelled,2074.97
4325,881,2025-07-17,cancelled,704.62
4326,298,2025-08-07,completed,2376.0299999999997
4327,340,2025-07-20,pending,487.94
4328,567,2025-08-09,cancelled,2821.25
4329,963,2025-08-05,completed,2167.71
4330,866,2025-09-01,completed,1269.5
4331,105,2025-06-30,cancelled,1821.7
4332,811,2025-07-17,pending,1245.1200000000001
4333,161,2025-08-31,pending,4643.889999999999
4334,25,2025-07-29,completed,3679.52
4335,791,2025-06-17,cancelled,515.57
4336,35,2025-08-05,pending,5670.37
4337,833,2025-08-21,pending,229.5
4338,411,2025-06-14,completed,1740.08
4339,883,2025-08-02,completed,3196.5
4340,76,2025-08-27,cancelled,3818.5699999999997
4341,21,2025-07-14,completed,4562.35
4342,620,2025-06-28,completed,1599.56
4343,754,2025-08-24,cancelled,1596.6100000000001
4344,199,2025-07-17,cancelled,6288.97
4345,804,2025-07-28,pending,1567.3799999999999
4346,525,2025-07-13,cancelled,1201.48
4347,310,2025-09-03,pending,3835.2500000000005
4348,208,2025-07-09,completed,2012.5300000000002
4349,993,2025-08-03,cancelled,979.52
4350,483,2025-06-24,pending,4432.87
4351,440,2025-07-30,completed,1020.37
4352,991,2025-08-08,pending,5054.709999999999
4353,286,2025-06-26,pending,1765.06
4354,930,2025-07-31,cancelled,4919.9400000000005
4355,519,2025-06-29,completed,574.36
4356,18,2025-07-19,pending,1928.38
4357,975,2025-07-17,pending,3907.7599999999998
4358,732,2025-06-28,completed,1644.63
4359,230,2025-07-10,cancelled,1229.11
4360,407,2025-09-02,completed,4661.0199999999995
4361,379,2025-07-10,pending,1928.38
4362,112,2025-06-25,cancelled,1877.7400000000002
4363,341,2025-07-28,completed,354.85
4364,1000,2025-06-17,completed,1824.5900000000001
4365,575,2025-08-24,completed,603.8299999999999
4366,886,2025-08-10,pending,1486.9
4367,256,2025-06-22,completed,4274.150000000001
4368,413,2025-08-18,cancelled,443.78
4369,536,2025-07-07,cancelled,4943.72
4370,779,2025-06-25,completed,2706.1
4371,786,2025-08-29,pending,3570.1600000000003
4372,422,2025-08-04,pending,708.9
4373,855,2025-07-24,completed,1939.36
4374,330,2025-09-01,cancelled,3725.17
4375,614,2025-06-25,pending,532.44
4376,275,2025-09-05,cancelled,1051.8
4377,774,2025-08-10,cancelled,640.7
4378,559,2025-07-05,pending,2579.08
4379,983,2025-07-27,cancelled,2948.8900000000003
4380,330,2025-08-06,pending,349.53999999999996
4381,527,2025-07-06,cancelled,1128.5
4382,944,2025-08-26,completed,559.36
4383,717,2025-07-13,completed,394.58
4384,131,2025-07-19,completed,2119.52
4385,533,2025-08-16,cancelled,1577.6999999999998
